Date,Close,High,Low,Open,Volume,Adj Close
2020-05-20,273.6957092285156,274.5621580252801,272.4421404934006,272.6725784046757,85861700,273.6957092285156
2020-05-21,271.80621337890625,274.3779091376315,270.70932633280484,273.56676293920657,78293900,271.80621337890625
2020-05-22,272.3223876953125,272.49752280932586,270.2760973212516,271.5204680309544,63958200,272.3223876953125
2020-05-26,275.6776123046875,278.5442760318748,272.34087412337914,278.3046114786397,88951400,275.6776123046875
2020-05-27,279.77935791015625,279.81623586309064,273.6404867746573,278.4796843331706,104817400,279.77935791015625
2020-05-28,279.2632141113281,282.83038997252385,278.5903250016566,280.81175077314896,90405200,279.2632141113281
2020-05-29,280.507568359375,281.09747499717514,276.0370656455134,278.79309505494115,119090800,280.507568359375
2020-06-01,281.6412353515625,282.2495948808026,279.346082500508,279.8622612290212,55758300,281.6412353515625
2020-06-02,283.97332763671875,284.0194321118805,281.22652483586603,282.5630482820904,74267200,283.97332763671875
2020-06-03,287.7525329589844,288.71116291644955,285.6878174779567,285.9643318264377,92567600,287.7525329589844
2020-06-04,286.9966735839844,288.5083602838637,284.8950802636516,286.7662355965372,75794400,286.9966735839844
2020-06-05,294.35223388671875,296.131208215071,292.3428215947053,292.40735097564266,150524700,294.35223388671875
2020-06-08,297.9102783203125,298.1038383774425,294.61961670089926,295.16344704307255,73641200,297.9102783203125
2020-06-09,295.6888122558594,297.9839655814591,294.37068560515496,295.23713467779834,77479200,295.6888122558594
2020-06-10,294.038818359375,297.1635704015303,293.31985309484145,296.2694700481049,95000800,294.038818359375
2020-06-11,277.08782958984375,287.72485456232124,276.5348009447045,287.088843490775,209243600,277.08782958984375
2020-06-12,280.40618896484375,284.89511703902105,275.23517336126014,284.12084867680943,194678900,280.40618896484375
2020-06-15,283.02386474609375,284.15762952990957,273.52060641499924,274.7004475346516,135782700,283.02386474609375
2020-06-16,288.4715270996094,290.9418440869541,283.5954787818158,290.7943603765424,137627500,288.4715270996094
2020-06-17,287.2732238769531,289.78961689513534,286.53580541924,289.4946495120501,83398900,287.2732238769531
2020-06-18,287.3837890625,287.86308989515436,285.2914225013562,285.7522984237817,80828700,287.3837890625
2020-06-19,285.741455078125,291.05558508026616,283.7879850934474,290.8611732701308,135549600,285.741455078125
2020-06-22,287.5744934082031,287.9725840908727,283.9916207573374,285.13961370398266,74649400,287.5744934082031
2020-06-23,288.8983459472656,291.1665866197554,288.4909882080967,290.2315115930156,68471200,288.8983459472656
2020-06-24,281.52899169921875,287.47269234301496,279.68664255613027,286.85238846256306,132813500,281.52899169921875
2020-06-25,284.5470886230469,284.8155808485051,278.92742739731943,280.9549491360684,89468000,284.5470886230469
2020-06-26,277.78875732421875,283.6584065601255,277.20552185285015,283.44546048892926,127961000,277.78875732421875
2020-06-29,281.87164306640625,282.0105086882895,276.75192328113644,279.0479384921931,79773300,281.87164306640625
2020-06-30,285.48223876953125,287.1857509340437,281.27908935722047,281.43646094902624,113394800,285.48223876953125
2020-07-01,287.4819030761719,288.75028382678505,286.13949836711066,286.60240238818403,72396500,287.4819030761719
2020-07-02,289.06512451171875,292.27768031873336,288.3985414313362,290.92597991049104,69344200,289.06512451171875
2020-07-06,293.5274963378906,294.1107600598667,292.14805107719695,292.8979535044731,61713800,293.5274963378906
2020-07-07,290.5000305175781,293.96254336558655,290.1204458505552,291.9813289550433,82910000,290.5000305175781
2020-07-08,292.72198486328125,292.8330773096431,289.50019090510847,291.2684594320676,54638600,292.72198486328125
2020-07-09,291.0555725097656,293.5737718234087,287.6300710323036,293.33305266183123,83354200,291.0555725097656
2020-07-10,294.0274353027344,294.29592760306656,289.55579393882005,290.9907854082374,57550400,294.0274353027344
2020-07-13,291.4814453125,298.76755120134084,290.82412941270053,296.3789785176982,102997500,291.4814453125
2020-07-14,295.2588195800781,296.03649522517645,288.8522131893691,290.05575277628634,93657000,295.2588195800781
2020-07-15,297.97137451171875,299.0730885288503,295.582773536278,298.48982484290724,87196500,297.97137451171875
2020-07-16,296.9899597167969,297.44359660102754,295.41607479695665,296.06415170593044,54622500,296.9899597167969
2020-07-17,297.8509826660156,298.6379252006533,296.01787245922196,297.9991153522291,62774900,297.8509826660156
2020-07-20,300.2581481933594,301.0080506399925,296.83264625549896,297.58254870213204,56308800,300.2581481933594
2020-07-21,300.89691162109375,302.6744474220615,299.90629013376923,302.23007759853067,57292200,300.89691162109375
2020-07-22,302.609619140625,302.9244187546564,300.42472560694375,300.53581805734507,57792900,302.609619140625
2020-07-23,298.9990234375,302.952242733025,297.62884531460276,302.2486194244504,75738000,298.9990234375
2020-07-24,297.0733947753906,298.10102850613697,295.5643226092567,297.1382081422204,73766600,297.0733947753906
2020-07-27,299.23974609375,299.41565192293405,296.9715045616982,297.7677143548617,48293000,299.23974609375
2020-07-28,297.3418273925781,299.62857474108495,297.0455619923725,298.50832649407437,57495000,297.3418273925781
2020-07-29,300.9986572265625,301.56341473227064,298.18419332486076,298.2212335514846,48454200,300.9986572265625
2020-07-30,299.9248352050781,300.34146022234614,295.9253650050639,298.0176724547983,61861700,299.9248352050781
2020-07-31,302.2948303222656,302.39668389819855,297.48988434595253,301.72083385939374,84986800,302.2948303222656
2020-08-03,304.396484375,305.1648927454192,303.4151299484772,303.96135339317016,53077900,304.396484375
2020-08-04,305.5721740722656,305.5721740722656,303.53538525186724,303.53538525186724,41917900,305.5721740722656
2020-08-05,307.4700927734375,307.7293461463775,306.6090980821807,306.8775903231406,42697700,307.4700927734375
2020-08-06,309.5254821777344,309.6458417794876,306.5629125155189,306.88695107714045,43679400,309.5254821777344
2020-08-07,309.7476501464844,310.03464842255073,307.64604749173736,308.5533496810777,57308300,309.7476501464844
2020-08-10,310.67352294921875,310.85866767202384,308.25714840047715,310.2013516372214,44282100,310.67352294921875
2020-08-11,308.1089172363281,312.49726674092767,307.3775491967452,311.85845690646227,69601100,308.1089172363281
2020-08-12,312.4046630859375,313.1823384386921,310.52527392009245,310.55304703078303,53774400,312.4046630859375
2020-08-13,311.8399963378906,313.1546565515217,310.9141880406208,311.6363173823542,41816100,311.8399963378906
2020-08-14,311.84930419921875,312.38628890370137,310.71981679886613,311.4512133602121,47260400,311.84930419921875
2020-08-17,312.8398132324219,313.2379039279469,311.8584589230985,312.86758634482084,35481000,312.8398132324219
2020-08-18,313.515625,313.9414887558919,311.6362076947568,313.23786565652665,38733900,313.515625
2020-08-19,312.21026611328125,314.4136655905085,311.64550849790567,313.89521533075856,68054200,312.21026611328125
2020-08-20,313.1823425292969,313.66375253869415,310.3493721881814,310.4789706219572,42207800,313.1823425292969
2020-08-21,314.2933349609375,314.51551985748154,312.5065039064949,312.84907662656065,55106600,314.2933349609375
2020-08-24,317.4781799316406,317.55223216069555,314.2656241496155,316.73751637396253,48588700,317.4781799316406
2020-08-25,318.5891418457031,318.67246120076726,316.8763908713587,318.0429183491095,38463400,318.5891418457031
2020-08-26,321.7831726074219,322.0516366510932,318.635430282705,319.181653746849,50790200,321.7831726074219
2020-08-27,322.4866943359375,323.9402197043757,320.8202512056413,322.65336125170194,58034100,322.4866943359375
2020-08-28,324.5698547363281,324.69948145731877,322.3201473942175,323.5144479877216,48588900,324.5698547363281
2020-08-31,323.39398193359375,325.2363307652946,323.1625299395241,324.3568301398803,66099200,323.39398193359375
2020-09-01,326.43988037109375,326.5417056813182,323.3291510478355,324.2271858662274,54908700,326.43988037109375
2020-09-02,331.16156005859375,332.13364723694355,327.2083414922187,328.35636271868754,69540000,331.16156005859375
2020-09-03,319.7649841308594,329.939609637825,317.1727035996764,329.46743830195805,148011100,319.7649841308594
2020-09-04,317.15411376953125,322.02384556505757,310.02537950989625,320.44998861723474,139156300,317.15411376953125
2020-09-08,308.4885559082031,317.21894908878244,308.1830516203431,311.7288847499758,114465300,308.4885559082031
2020-09-09,314.5804138183594,317.0523061861241,311.63632191759143,312.50658398996416,91462300,314.5804138183594
2020-09-10,309.11810302734375,317.1170709136093,308.15525462087976,316.4597550247516,90569500,309.11810302734375
2020-09-11,309.2755432128906,311.9696489721189,306.4425718482237,310.9049749925163,84680200,309.2755432128906
2020-09-14,313.3490295410156,315.12659368293913,309.4236118882733,312.450994473845,65605700,313.3490295410156
2020-09-15,314.9321594238281,316.64488183662957,313.3582743243969,315.8116601824572,52920900,314.9321594238281
2020-09-16,313.68231201171875,317.60772937455226,313.40455262542565,316.17273809901303,82096000,313.68231201171875
2020-09-17,310.9234924316406,312.6455107627438,308.2849328174813,308.81265039099924,91523300,310.9234924316406
2020-09-18,307.34381103515625,311.84265557573474,304.8527202209257,311.7311184298016,105877900,307.34381103515625
2020-09-21,303.9232177734375,304.0719434291927,299.052573105159,302.74274511193624,99450800,303.9232177734375
2020-09-22,307.0185546875,307.57626892762437,302.8915090237141,305.41051314107966,63612100,307.0185546875
2020-09-23,299.8984375,307.8550757850042,299.39649195231215,307.57620454005826,93112200,299.8984375
2020-09-24,300.6977233886719,303.76510767478044,297.25851087811674,298.57843299527616,76681300,300.6977233886719
2020-09-25,305.55914306640625,306.3492072619057,298.96889230454343,299.8426093548658,71069400,305.55914306640625
2020-09-28,310.6343688964844,311.3500846556987,308.7381518874003,309.7327389410079,64584600,310.6343688964844
2020-09-29,308.9425354003906,311.1733631231636,308.2453999641169,310.4297633377438,51304000,308.9425354003906
2020-09-30,311.2849426269531,314.4452844069557,309.4166104963907,309.61180048470607,104081100,311.2849426269531
2020-10-01,313.28338623046875,314.8635429083092,311.396474067229,313.8875646180699,88698700,313.28338623046875
2020-10-02,310.3089599609375,313.25553191340913,307.84575345799766,308.31981468995633,89431100,310.3089599609375
2020-10-05,315.8117370605469,315.9976228708577,312.3260589938609,312.37252335480844,45713100,315.8117370605469
2020-10-06,311.3221435546875,318.0518447733549,310.81092215803676,315.9511338783172,90128900,311.3221435546875
2020-10-07,316.7412109375,317.5498836075038,314.2593959883173,314.28728027464444,56999600,316.7412109375
2020-10-08,319.5483703613281,319.61344315918404,317.76369072876383,318.6839290178844,45242500,319.5483703613281
2020-10-09,322.40203857421875,322.8667957212577,320.5801985004531,321.2029571922312,59528600,322.40203857421875
2020-10-12,327.588623046875,329.0665469517747,324.456165301913,324.94880660354625,80388500,327.588623046875
2020-10-13,325.4507751464844,327.6258347283141,324.4840725434982,327.4492247806574,73255500,325.4507751464844
2020-10-14,323.40582275390625,327.1238790245569,322.6715270643458,326.02705923267933,57727900,323.40582275390625
2020-10-15,323.0062255859375,323.4895628194693,318.94425255390377,319.48335837720754,60357700,323.0062255859375
2020-10-16,322.8110046386719,326.0271159294478,322.6343946657817,324.36327751636173,89501900,322.8110046386719
2020-10-19,317.903076171875,324.7070967499058,317.001446502722,324.07503406977156,68425600,317.903076171875
2020-10-20,319.1765441894531,322.42984341706637,318.488712858615,319.25089283338775,60051900,319.1765441894531
2020-10-21,318.5722961425781,321.30506916624233,318.26554068286435,319.1299817665815,63575000,318.5722961425781
2020-10-22,320.3198547363281,320.9054531842077,316.63898667803994,318.78616207591807,55399300,320.3198547363281
2020-10-23,321.4073791503906,321.60256916559945,318.9441724986455,321.54680058982547,49143900,321.4073791503906
2020-10-26,315.4677734375,318.80472532907606,311.96348746558857,318.01463274735374,91473000,315.4677734375
2020-10-27,314.3802795410156,316.14635076728,314.1664810728045,315.81173928644967,65994100,314.3802795410156
2020-10-28,303.6351013183594,314.408167114241,303.142459944312,308.6916606581954,127094300,303.6351013183594
2020-10-29,306.7210998535156,309.90002246930646,302.1757618896027,303.8674845080645,90597700,306.7210998535156
2020-10-30,303.5235290527344,306.4514926680228,299.8612413875232,305.1408744396233,120287300,303.5235290527344
2020-11-02,306.9255065917969,308.93323168901543,304.1741249749157,306.9255065917969,86068300,306.9255065917969
2020-11-03,312.3445739746094,314.40809609472535,307.0091729363472,310.16951471824626,93294200,312.3445739746094
2020-11-04,319.3253479003906,323.41520511296255,315.65375509941384,316.83422803861566,126959700,319.3253479003906
2020-11-05,325.552978515625,327.3655421857988,324.27024464030404,324.62346450353925,82039700,325.552978515625
2020-11-06,325.4786682128906,326.7335179503139,323.1455786904639,325.2648697529824,74973000,325.4786682128906
2020-11-09,329.5685729980469,338.69640981821243,329.10381586911615,338.31530556850635,172304200,329.5685729980469
2020-11-10,329.0851135253906,330.1447446350577,325.8039305489135,328.5738638536056,85552000,329.0851135253906
2020-11-11,331.52978515625,332.3570379013313,330.03325280113376,331.2787982108576,58649000,331.52978515625
2020-11-12,328.3137512207031,331.57635562276516,326.5012152824114,330.51669566203424,67546200,328.3137512207031
2020-11-13,332.8590087890625,333.6026087311802,329.7079423371588,330.2284679699451,62892200,332.8590087890625
2020-11-16,337.0139465332031,337.2091365588106,334.24398420061374,335.5360224634201,74541100,337.0139465332031
2020-11-17,335.20135498046875,336.40974027550243,333.0820640633753,334.5971765162108,66111000,335.20135498046875
2020-11-18,331.16729736328125,336.01936231897963,331.1301088549771,335.47095237920496,70591300,331.16729736328125
2020-11-19,332.56158447265625,332.9333844739087,329.1874434374099,330.53525035428703,59940900,332.56158447265625
2020-11-20,330.28424072265625,332.5057930917374,330.20989207411236,332.301298850092,70417300,330.28424072265625
2020-11-23,332.26409912109375,333.5282530358045,329.8566610286987,332.0967933926305,63230600,332.26409912109375
2020-11-24,337.61810302734375,338.166512926915,333.9651195251979,334.8202565878615,62415900,337.61810302734375
2020-11-25,337.09759521484375,337.56235227629367,336.0007753577867,337.5344679872675,45330900,337.09759521484375
2020-11-27,338.03643798828125,338.510470935988,337.0232425585529,338.1944395153429,28514100,338.03643798828125
2020-11-30,336.53985595703125,337.5251385844671,333.8535750928766,337.2555715663142,83872700,336.53985595703125
2020-12-01,340.2207946777344,341.7637917326567,339.20762755188343,339.80253028624935,74231400,340.2207946777344
2020-12-02,340.9364929199219,341.0944944354891,338.5290547467315,339.10534896401384,45927000,340.9364929199219
2020-12-03,340.8435974121094,342.23786884769305,339.7374731372243,340.8342931919175,62882000,340.8435974121094
2020-12-04,343.78076171875,343.78076171875,341.33613533774013,341.42909241189386,50749900,343.78076171875
2020-12-07,343.0743713378906,343.5670126985919,341.80094150173,343.00929853997224,48944300,343.0743713378906
2020-12-08,344.0782775878906,344.6452676235663,341.7544921304885,341.80095649302785,42458900,344.0782775878906
2020-12-09,340.9922790527344,344.8962215481374,340.1557219727567,344.7382200244361,74098300,340.9922790527344
2020-12-10,340.8807067871094,341.931033863523,338.7428073956365,339.61655289507456,57735400,340.8807067871094
2020-12-11,340.48101806640625,340.890006557245,337.65531550527345,339.17970394397395,57698600,340.48101806640625
2020-12-14,338.9565734863281,343.73426062304117,338.7799635596942,342.65604936198173,69216200,338.9565734863281
2020-12-15,343.53912353515625,343.53912353515625,340.1278225669573,341.5034853233126,63865300,343.53912353515625
2020-12-16,344.0782775878906,344.9984875517349,342.8698921301285,343.75294195055,58420500,344.0782775878906
2020-12-17,346.0023193359375,346.20681357249737,344.89619528816195,345.7234764526828,64119500,346.0023193359375
2020-12-18,344.6207580566406,346.45970742421224,342.60444592107217,346.2916885347735,136542300,344.6207580566406
2020-12-21,343.3886413574219,353.28349765930517,337.9464860594787,340.6909091664854,96386700,343.3886413574219
2020-12-22,342.809814453125,343.827300163514,341.68031614892215,343.71528756970014,47949000,342.809814453125
2020-12-23,343.1178283691406,345.0314430430557,342.79110602574684,343.7805884457868,46201400,343.1178283691406
2020-12-24,344.4527282714844,344.4807314188384,343.00585151247196,343.5939176069058,26457900,344.4527282714844
2020-12-28,347.4118957519531,347.8039398547463,346.38506609890993,347.01047928251126,39000400,347.4118957519531
2020-12-29,346.7491455078125,349.12018360826625,346.1610508009633,348.94282080818664,53680500,346.7491455078125
2020-12-30,347.2438659667969,348.2800395515808,346.85182184412906,347.57058839397877,49455300,347.2438659667969
2020-12-31,349.0080871582031,349.73619745667565,346.5343809189973,347.04778143541307,78520700,349.0080871582031
2021-01-04,344.25677490234375,350.4737312418111,340.55087239704,350.3430308698017,110210800,344.25677490234375
2021-01-05,346.627685546875,347.719865174645,343.56588492053913,343.6125758204039,66426200,346.627685546875
2021-01-06,348.7000732421875,351.9019187189158,344.5647799187049,345.11552753738533,107997700,348.7000732421875
2021-01-07,353.88092041015625,354.6276901593906,350.9031283186224,351.08049111936754,68766800,353.88092041015625
2021-01-08,355.8971252441406,356.1118065261894,352.01386105060516,355.2716836906133,71677200,355.8971252441406
2021-01-11,353.4981994628906,355.2624551415855,352.59272616603903,352.714082662644,51034700,353.4981994628906
2021-01-12,353.57275390625,354.5902394993914,351.3230729482758,353.68479497458793,52547700,353.57275390625
2021-01-13,354.5250244140625,355.52382255240764,352.7140778450941,353.4981946346309,45303600,354.5250244140625
2021-01-14,353.2834777832031,355.7758723579935,352.94743994612014,355.27178711492945,49989100,353.2834777832031
2021-01-15,350.7071533203125,352.4620653153198,348.84020020918484,351.6592891515079,107160000,350.7071533203125
2021-01-19,353.4608459472656,354.0022782318152,351.6872464206019,353.17147053179394,51233300,353.4608459472656
2021-01-20,358.3521728515625,359.1922956889686,355.36503777697266,355.75708180696085,61836100,358.3521728515625
2021-01-21,358.67889404296875,359.3416826708344,357.7547617001526,358.91226309822,47840100,358.67889404296875
2021-01-22,357.409423828125,358.5762692472842,356.4386004629022,356.82132917887884,52860500,357.409423828125
2021-01-25,358.81903076171875,359.1737278876896,353.28349369377014,358.14692656984414,70402000,358.81903076171875
2021-01-26,358.25885009765625,360.1818088514389,358.02548104028034,359.77107703146265,42665300,358.25885009765625
2021-01-27,349.5029296875,355.0197790616294,347.2625918497044,354.9264257168376,123351100,349.5029296875
2021-01-28,352.5086975097656,356.5226346350152,350.884457689655,351.32316424973817,94198100,352.5086975097656
2021-01-29,345.4515686035156,351.61251765674365,343.7712942322162,350.6416943635997,126765100,345.4515686035156
2021-02-01,351.20184326171875,352.237988412501,345.74100051485544,348.8588083348095,75817600,351.20184326171875
2021-02-02,356.1678466796875,357.72676452928016,351.2857841942282,354.3942475276346,64450700,356.1678466796875
2021-02-03,356.4479064941406,358.17484322861526,355.16904860852287,356.99865405501225,52427100,356.4479064941406
