Date,Close,High,Low,Open,Volume,Adj Close
2020-01-02,72.4004898071289,72.46075324007035,71.15665166845233,71.40975514425595,135480400,72.4004898071289
2020-01-03,71.6966323852539,72.45595040957373,71.47245410922795,71.6291376132339,146322800,71.6966323852539
2020-01-06,72.26792907714844,72.30649856939735,70.5685026643333,70.81920068576198,118387200,72.26792907714844
2020-01-07,71.92806243896484,72.53310260522755,71.70870255084994,72.27758611058375,108872000,71.92806243896484
2020-01-08,73.08512115478516,73.38643848288913,71.63156665826679,71.63156665826679,132079200,73.08512115478516
2020-01-09,74.63749694824219,74.83033706552648,73.81068409472688,74.06137477592067,170108400,74.63749694824219
2020-01-10,74.80622863769531,75.37030104945943,74.30483992947904,74.87131787710281,140644800,74.80622863769531
2020-01-13,76.40441131591797,76.43093105955663,75.00388930942306,75.12201067519445,121532000,76.40441131591797
2020-01-14,75.37269592285156,76.55145246560595,75.24976349452105,76.34173684913497,161954400,75.37269592285156
2020-01-15,75.04971313476562,76.05249814521463,74.61822463542303,75.17265296599935,121923600,75.04971313476562
2020-01-16,75.98982238769531,76.10071246852102,75.23050414086309,75.59208495900991,108829200,75.98982238769531
2020-01-17,76.83109283447266,76.83349837052724,75.93195936574989,76.23809509330889,137816400,76.83109283447266
2020-01-21,76.31041717529297,76.90099467937888,76.17301471865545,76.459869381581,110843200,76.31041717529297
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400,76.58280181884766
2020-01-23,76.95162200927734,77.03116654175618,76.0886451198764,76.6358420591075,104472000,76.95162200927734
2020-01-24,76.7298583984375,77.93994620320352,76.53942377731238,77.1975035046655,146537600,76.7298583984375
2020-01-27,74.47357940673828,75.15334557711078,73.49248860994267,74.74114561147599,161940000,74.47357940673828
2020-01-28,76.58039093017578,76.7515370876536,75.25459488094803,75.35342783283777,162234000,76.58039093017578
2020-01-29,78.18339538574219,79.0294966511186,77.46987813568431,78.20991513135742,216229200,78.18339538574219
2020-01-30,78.07009887695312,78.12313101118072,76.8359045055242,77.26739289963146,126743200,78.07009887695312
2020-01-31,74.60855102539062,77.78322490007396,74.31446514624638,77.36138082338869,199588400,74.60855102539062
2020-02-03,74.40367889404297,75.56796570063159,72.85129158100523,73.35268032975995,173788400,74.40367889404297
2020-02-04,76.85999298095703,77.0504275114738,75.60169205731341,76.0066606092873,136616400,76.85999298095703
2020-02-05,77.48675537109375,78.28464294726993,76.88412080562057,77.98573120045752,118826800,77.48675537109375
2020-02-06,78.39311981201172,78.39553270453209,77.19990767879175,77.75674147890366,105425600,78.39311981201172
2020-02-07,77.32752990722656,78.14180794117812,76.83702966688513,77.8929335802923,117684000,77.32752990722656
2020-02-10,77.69480895996094,77.69480895996094,75.83429386411699,75.91402717049185,109348800,77.69480895996094
2020-02-11,77.22605895996094,78.26263625107545,77.0085971005104,78.19015142253798,94323200,77.22605895996094
2020-02-12,79.06001281738281,79.06484268174145,77.67549348632544,77.67549348632544,113730400,79.06001281738281
2020-02-13,78.49701690673828,78.82321339617904,78.12974813739189,78.33271303943899,94747600,78.49701690673828
2020-02-14,78.51634216308594,78.7652165546687,78.00892627887556,78.4655954129786,80113600,78.51634216308594
2020-02-18,77.07866668701172,77.25988612279623,76.01792538344428,76.19914481922879,152531200,77.07866668701172
2020-02-19,78.19497680664062,78.4245243735885,77.32029218115534,77.32029218115534,93984000,78.19497680664062
2020-02-20,77.39276123046875,78.44383521283203,76.88776405995536,77.95575362250639,100566000,77.39276123046875
2020-02-21,75.64099884033203,77.42903672549149,75.02485563249914,76.98685711850104,129554000,75.64099884033203
2020-02-24,72.04800415039062,73.49775945094957,69.88545691802558,71.82571246698684,222195200,72.04800415039062
2020-02-25,69.60758209228516,73.0990790994302,69.13641603822464,72.71731344350151,230673600,69.60758209228516
2020-02-26,70.71182250976562,71.97552869907848,69.22582460812832,69.23307309062069,198054800,70.71182250976562
2020-02-27,66.0895004272461,69.10499371673924,65.95419053994536,67.9210285159399,320605600,66.0895004272461
2020-02-28,66.05085754394531,67.27107285671417,61.94563554811998,62.1606861550344,426510000,66.05085754394531
2020-03-02,72.20022583007812,72.83570304979878,67.10433710214947,68.20615048257532,341397200,72.20022583007812
2020-03-03,69.90719604492188,73.45426192334152,69.05666829287019,73.37452863350472,319475600,69.90719604492188
2020-03-04,73.14982604980469,73.30930003617219,70.82780458094045,71.62758575768213,219178400,73.14982604980469
2020-03-05,70.77706909179688,72.37904277817594,70.41221158595323,71.40529059680607,187572800,70.77706909179688
2020-03-06,69.8371353149414,70.26964775134793,67.95245619771107,68.13850549074616,226176800,69.8371353149414
2020-03-09,64.31356811523438,67.19374467213605,63.54761077884886,63.72883020122201,286744800,64.31356811523438
2020-03-10,68.94551849365234,69.21130840087326,65.08675341116529,66.96419096693461,285290000,68.94551849365234
2020-03-11,66.55101776123047,67.95003374263217,65.68841155580724,67.0246098194062,255598800,66.55101776123047
2020-03-12,59.978790283203125,65.23898664623883,59.92321736395271,61.84172741301199,418474000,59.978790283203125
2020-03-13,67.16476440429688,67.6359379478289,61.119282212065336,64.00430027982446,370732000,67.16476440429688
2020-03-16,58.52422332763672,62.60044826219108,57.9902283526449,58.46139822062626,322423600,58.52422332763672
2020-03-17,61.097530364990234,62.245249799692694,57.60361793460999,59.80483021639644,324056000,61.097530364990234
2020-03-18,59.60186767578125,60.406482464640554,57.29433930824816,57.93465023452481,300233600,59.60186767578125
2020-03-19,59.14518737792969,61.09269153777121,58.62085961850456,59.77583112302971,271857200,59.14518737792969
2020-03-20,55.39032745361328,60.848656123776394,55.09070998430256,59.72509337905043,401693200,55.39032745361328
2020-03-23,54.21360778808594,55.211524041383235,51.37208822817037,55.11004159498472,336752800,54.21360778808594
2020-03-24,59.65261459350586,59.848331019416534,56.6129597572638,57.110708614992014,287531200,59.65261459350586
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,59.32399368286133
2020-03-26,62.44580841064453,62.50379627651141,59.52696661828964,59.56562765348039,252087200,62.44580841064453
2020-03-27,59.86039352416992,61.82480931270065,59.693671086293996,61.070937788654504,204216800,59.86039352416992
2020-03-30,61.56870651245117,61.74026255580425,60.26150926393229,60.585290832590246,167976400,61.56870651245117
2020-03-31,61.443058013916016,63.42438996368667,60.88973623938196,61.75959108899796,197002000,61.443058013916016
2020-04-01,58.21010208129883,60.09719995282628,57.78000823267317,59.56079010801558,176218400,58.21010208129883
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000,59.18143081665039
2020-04-03,58.33091354370117,59.3674871060243,57.741345715951596,58.66677342106095,129880000,58.33091354370117
2020-04-06,63.4195671081543,63.5742038908206,60.25668412215434,60.62395293309614,201820400,63.4195671081543
2020-04-07,62.68500900268555,65.64976368215225,62.58111162954673,65.43229446081726,202887200,62.68500900268555
2020-04-08,64.2894058227539,64.6035165473233,63.1199373363336,63.48478743589154,168895200,64.2894058227539
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,64.75333404541016
2020-04-13,66.02427673339844,66.13301133720609,64.23140932290158,64.83064420547504,131022800,66.02427673339844
2020-04-14,69.35873413085938,69.64868825439446,67.18410032586527,67.65527393314986,194994800,69.35873413085938
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400,68.72565460205078
2020-04-16,69.2717514038086,69.636608985904,68.22309555654638,69.4384739165648,157125200,69.2717514038086
2020-04-17,68.33177947998047,69.33453253987754,66.89652150806761,68.78845582278679,215250000,68.33177947998047
2020-04-20,66.91345977783203,68.06118282102301,66.89413295001411,67.15992291899424,130015200,66.91345977783203
